,fLength,fWidth,fConc1,fM3Long,fAlpha,fDist,class
8983,48.6653,21.0471,0.1187,38.7974,11.15,219.497,0
8984,121.575,73.2328,0.0598,-14.4215,21.875,355.365,1
8985,93.2593,28.1252,0.0981,105.637,6.761,184.257,0
8986,47.4957,13.4645,0.2017,-19.2121,13.044,239.511,1
8987,35.6777,16.7426,0.2852,26.7252,0.789,190.688,0
8988,184.1744,70.3681,0.0563,180.7741,89.5442,39.5465,1
8989,63.003,16.0964,0.3686,26.8505,16.065,260.066,1
8990,20.2153,12.2239,0.2964,3.536,39.3447,57.351000000000006,0
8991,30.1546,12.2569,0.2859,-20.3,55.521,168.61,1
8992,31.4657,17.5314,0.1954,30.4555,4.625,212.014,0
8993,20.3391,11.3634,0.3073,11.8225,27.7838,103.028,0
8994,79.1886,22.9409,0.0968,84.9596,2.6,148.692,0
8995,57.4159,17.4763,0.1428,60.2797,14.6429,202.665,0
8996,72.5506,21.7566,0.1306,77.8412,18.6144,180.832,0
8997,27.5741,6.6968,0.3243,14.3531,18.8663,121.775,0
8998,162.05200000000002,136.031,0.0187,-64.858,76.96,256.788,0
8999,130.8848,37.5515,0.2028,-100.2094,12.094,262.5923,1
9000,34.8842,13.3152,0.201,-26.5572,9.986,231.863,0
9001,21.0895,11.704,0.3324,20.3281,17.201,196.733,0
9002,123.62,27.3891,0.0961,-99.2858,25.569000000000003,128.876,1
9003,145.35399999999998,87.4626,0.0198,-181.5457,55.2582,203.1024,1
9004,30.4306,21.2721,0.1644,-13.407,0.5273,194.829,0
9005,16.4307,11.4399,0.3503,0.3905,63.9024,118.3204,1
9006,90.9844,30.4889,0.102,-42.5478,1.811,293.732,0
9007,29.0629,21.854,0.1321,10.6287,18.7851,84.8094,0
9008,70.1731,16.8025,0.1369,34.9551,9.611,214.169,1
9009,92.9408,20.8971,0.2304,-39.8772,20.183,364.114,1
9010,25.9888,8.5678,0.5458,6.4153,44.8164,238.8409,1
9011,61.6347,10.3133,0.1972,15.354,1.612,255.115,0
9012,142.188,38.0477,0.0554,123.049,69.668,118.093,1
9013,102.6651,67.0337,0.1088,33.7393,24.4692,328.3748,1
9014,38.428,13.1662,0.1945,18.6374,11.2076,161.266,0
9015,22.9363,10.0311,0.3304,-14.7354,26.4764,200.879,1
9016,28.2856,11.5951,0.245,-12.8769,28.6463,224.704,1
9017,26.6387,9.6367,0.2821,20.5391,77.509,107.627,0
9018,32.2257,17.4304,0.2927,-16.9706,53.618,140.9826,1
9019,18.8562,16.46,0.2933,-6.5401,11.461,162.84799999999998,0
9020,78.4298,41.9392,0.0978,-62.6607,10.5036,206.881,1
9021,22.6203,9.3317,0.3051,-15.7148,66.0914,237.698,0
9022,55.6736,13.7469,0.3283,17.7011,4.3032,277.867,0
9023,19.0835,10.8849,0.3486,17.0384,3.947,150.862,0
9024,31.1411,13.9297,0.3173,23.0934,20.2988,244.3127,1
9025,91.1548,47.763000000000005,0.0707,63.5856,4.456,350.53,0
9026,72.1767,15.9009,0.2251,32.0153,34.076,81.0633,1
9027,49.8051,14.0499,0.1585,28.9502,5.4954,172.58900000000003,0
9028,153.45,20.2858,0.2204,-100.625,11.4194,322.091,1
9029,127.9845,7.1156,0.4669,-96.8133,22.5134,219.7551,1
9030,77.6804,42.271,0.1587,62.9826,51.5904,342.722,1
9031,20.7037,6.6898,0.4815,15.8595,10.772,97.6663,0
9032,19.9851,12.9625,0.295,-13.5339,45.173,90.5686,0
9033,23.2704,10.7133,0.417,-19.7611,12.99,163.589,0
9034,11.5221,9.3735,0.2939,11.8683,48.1159,90.0056,1
9035,31.2328,14.1452,0.3454,12.9491,44.5937,173.4713,1
9036,66.6985,15.4241,0.0944,44.0388,63.9193,157.8242,1
9037,19.9202,17.3634,0.2404,9.6528,64.999,73.5314,0
9038,41.1187,12.7348,0.1166,-13.3091,76.5615,53.1324,1
9039,14.6728,11.1242,0.3164,-5.0364,83.1264,244.8363,1
9040,142.066,70.6134,0.0605,-80.2814,12.457,309.588,1
9041,17.7941,7.4352,0.5272,-4.5237,60.197,98.8267,0
9042,34.3161,12.8095,0.2189,15.6117,81.87100000000001,158.931,1
9043,140.1217,98.9454,0.1365,-144.3204,44.3019,421.3535,1
9044,22.2115,6.8141,0.3939,-17.217,18.1772,236.7187,1
9045,27.0694,21.8262,0.2068,22.9174,5.0893,256.421,1
9046,205.128,176.335,0.0073,-79.1621,76.3946,41.4222,0
9047,50.1452,22.7334,0.1304,-26.6349,1.2521,219.949,0
9048,23.8054,14.5329,0.2169,10.4586,39.691,241.274,0
9049,67.0759,43.4113,0.1428,40.2352,89.4816,324.121,1
9050,32.4832,20.0252,0.1921,-12.1209,24.26,132.917,0
9051,19.808,16.5781,0.2383,-11.6572,38.7226,192.469,0
9052,23.7546,10.8836,0.3046,-18.2256,49.59,37.9886,1
9053,16.8977,10.8718,0.3982,5.4024,9.037,183.669,1
9054,58.1207,14.3463,0.2014,32.7317,16.1522,72.0187,1
9055,9.6831,7.2796,0.2428,-18.4997,75.6244,70.6599,1
9056,18.6083,10.2012,0.3192,-6.7047,88.3435,42.7209,1
9057,48.4256,19.9723,0.1512,35.2823,10.791,208.487,0
9058,26.0838,15.1407,0.2216,-20.86,73.441,221.029,1
9059,24.0631,10.2463,0.2652,16.2003,11.6251,94.0879,0
9060,201.5407,54.3568,0.1302,-187.6067,71.7318,320.1415,1
9061,29.3823,13.6088,0.1939,-14.1318,16.7793,213.751,1
9062,85.31,58.4564,0.1063,-50.3138,44.2953,280.966,1
9063,51.4762,42.8406,0.1096,41.4457,11.0336,268.502,1
9064,28.7248,16.5417,0.1875,15.164,3.5355,226.558,0
9065,122.7872,24.0643,0.1493,-93.1892,48.9955,316.6977,1
9066,102.932,25.9785,0.0888,32.9222,3.194,245.858,0
9067,121.3825,28.4647,0.1528,-108.9778,42.2246,86.4326,1
9068,19.5229,7.3881,0.4297,-8.7992,38.5188,163.47299999999998,0
9069,103.257,30.7338,0.1188,71.1551,7.91,56.3035,0
9070,20.5692,12.6622,0.2737,-11.5884,13.9,194.491,0
9071,103.5335,39.7475,0.0961,28.9661,2.6241,299.4555,1
9072,30.2518,22.7652,0.1621,-9.0837,10.083,218.159,0
9073,42.5896,27.5117,0.1199,47.4757,41.5633,237.3838,1
9074,29.4491,12.7271,0.1876,-18.1295,8.1501,252.15,0
9075,32.7808,11.7439,0.2558,-6.0232,12.7713,167.34599999999998,0
9076,42.2743,8.8542,0.2098,21.569000000000003,81.6438,99.425,1
9077,23.1029,9.5822,0.3712,6.8251,73.3707,110.179,1
9078,17.6047,10.1237,0.3626,-13.6145,89.3488,189.4625,1
9079,19.4594,14.6756,0.3468,-9.406,33.348,181.74,1
9080,201.6499,81.4976,0.0398,-140.3983,75.1975,294.8581,1
9081,78.1577,33.4577,0.1351,48.2156,7.322999999999999,267.651,0
9082,131.5261,37.9224,0.1211,108.1407,32.167,312.5396,1
9083,65.7025,11.3238,0.177,54.5793,21.3627,240.5631,1
9084,129.3089,60.2415,0.1219,68.8497,22.1024,355.9589,1
9085,20.7038,7.1448,0.3724,11.0689,9.9488,180.945,0
9086,33.2019,13.4598,0.1848,-18.4191,5.2010000000000005,138.779,0
9087,102.8878,14.0274,0.1807,59.2273,30.5698,275.0843,1
9088,36.3001,17.3016,0.2387,22.3053,0.2726,134.061,0
9089,25.254,0.0,0.3645,0.0,81.0836,167.628,0
9090,20.473,7.1644,0.3788,-11.5961,79.154,206.592,0
9091,13.5435,10.0373,0.4336,-5.0898,18.6383,203.803,0
9092,19.7891,12.9889,0.2571,5.0107,10.139,75.7494,0
9093,67.9253,31.8348,0.0841,54.2326,0.1225,227.755,0
9094,39.8955,13.653,0.2875,-27.0903,46.2848,241.166,1
9095,35.1185,25.9444,0.1428,-10.3173,84.9057,57.7733,0
9096,47.7138,11.7741,0.263,45.53,5.9013,266.2614,1
9097,230.453,97.3064,0.1299,-149.621,54.9324,205.865,1
9098,12.9367,11.2268,0.4268,7.2484,31.0926,234.154,0
9099,31.6176,14.2639,0.2345,23.2386,54.251000000000005,260.434,1
9100,23.238000000000003,13.4099,0.3024,-15.6216,11.409,126.745,0
9101,107.188,38.3435,0.057,71.503,2.0941,327.504,0
9102,76.1978,30.4142,0.0819999999999999,69.5422,5.1838,224.977,0
9103,207.828,73.89699999999999,0.0199,-162.423,89.1486,181.611,1
9104,30.411,7.495,0.2891,9.9073,51.112,202.572,0
9105,26.3449,16.1219,0.266,23.5678,47.7234,192.141,1
9106,15.7493,11.2106,0.4229,3.4447,40.025,153.225,1
9107,37.0847,19.5983,0.1409,15.4284,4.5449,226.533,0
9108,18.794,10.1429,0.3079,-9.4294,35.5834,160.796,0
9109,25.5178,8.7685,0.3472,-13.615,55.861,159.33700000000002,1
9110,39.143,19.7156,0.1644,30.7892,9.903,183.145,0
9111,22.3368,12.6216,0.2953,-19.9338,67.24600000000001,102.1734,1
9112,41.4593,14.0764,0.2745,36.7154,11.897,149.119,0
9113,58.3387,19.8153,0.1262,29.8649,5.4681,242.639,0
9114,21.3094,13.277,0.3284,6.3335,22.6937,62.6729,1
9115,215.6606,148.141,0.0092,-140.3606,66.5963,298.1376,1
9116,58.9828,34.7276,0.0838,48.1584,16.8359,219.022,1
9117,76.6597,26.8433,0.2034,-52.5328,2.2854,354.023,0
9118,63.4459,14.9042,0.1255,51.2983,51.5694,64.8137,0
9119,57.0377,18.2816,0.1126,40.1071,2.359,226.338,0
9120,15.658,13.1041,0.3245,4.8614,65.184,118.3092,1
9121,33.4985,16.1636,0.1798,19.9654,23.5652,128.645,0
9122,48.0111,20.3797,0.132,-42.6944,7.784,190.379,0
9123,71.2844,14.1321,0.0938,37.2204,72.8974,230.614,1
9124,26.089,21.2887,0.2042,-10.0772,10.832,172.685,0
9125,24.5719,12.8338,0.2649,15.1604,1.0147,216.425,0
9126,45.6986,17.3784,0.2536,-43.8671,54.3215,200.199,1
9127,75.1362,30.9205,0.1832,28.5525,4.648,356.462,0
9128,170.7778,65.1699,0.0973,-189.4876,57.4979,142.5045,1
9129,149.422,39.913,0.0978,-74.0711,12.573,300.168,1
9130,102.346,12.357,0.2031,94.1301,20.689,194.181,1
9131,20.747,17.5156,0.3135,16.5271,25.1855,179.312,1
9132,20.6112,17.6015,0.2788,-13.1724,65.696,71.1747,0
9133,19.486,6.8513,0.4628,-14.5312,82.6001,237.974,1
9134,34.7032,24.5788,0.1404,-10.1576,26.6605,182.4037,1
9135,13.2031,10.7816,0.4253,0.7039,48.284,203.091,1
9136,101.306,14.86,0.1852,-91.8252,29.119,186.274,1
9137,25.5917,14.8809,0.2383,11.3536,36.394,147.70600000000002,0
9138,144.0407,41.1747,0.1163,-94.3278,82.1899,299.0168,1
9139,254.0912,129.8571,0.0697,-132.2893,63.6941,68.6075,1
9140,25.1812,13.8566,0.2482,7.8849,36.429,159.491,0
9141,80.4985,30.1587,0.0693,74.8617,6.046,259.403,0
9142,28.6839,8.2949,0.3188,19.3125,1.4613,252.041,0
9143,21.3122,5.9538,0.5677,18.7293,47.817,195.136,1
9144,162.585,76.2454,0.078,-68.5465,67.68,324.177,1
9145,56.6405,27.3232,0.1516,-58.5607,45.5122,65.7605,1
9146,31.6082,10.4765,0.2321,14.2189,56.6679,39.2281,1
9147,32.1338,15.7307,0.1898,22.323,15.817,228.861,1
9148,26.8614,17.0329,0.2548,23.5886,18.3524,105.913,0
9149,12.9501,11.2418,0.4175,-6.806,47.56,217.039,0
9150,101.009,26.6843,0.1125,57.664,2.6208,336.483,0
9151,33.7801,14.7812,0.2646,-19.3872,66.755,144.69,1
9152,18.1898,17.1594,0.2473,5.3279,2.5785,104.287,0
9153,16.0903,14.9731,0.4495,0.4658,32.6021,238.7609,1
9154,34.5838,16.9877,0.1648,17.116,0.1475,135.936,1
9155,30.5792,9.5366,0.2492,17.4607,61.9837,198.422,1
9156,91.7353,36.0231,0.096,70.9864,2.8204,313.171,0
9157,19.1932,17.1061,0.2807,9.2521,56.213,210.071,0
9158,67.4856,24.014,0.1888,-27.6509,39.7288,293.295,1
9159,88.0604,48.4512,0.0416,77.3856,8.013,249.695,0
9160,33.9295,12.1658,0.2378,20.1583,11.448,73.3097,0
9161,30.1917,13.4676,0.2233,-22.535,0.296,209.665,0
9162,53.516000000000005,41.2753,0.0798,29.9985,13.2588,291.7109,1
9163,45.7402,18.7901,0.2038,36.0472,4.7763,181.076,0
9164,32.5167,14.4623,0.2189,24.7101,4.1346,201.944,0
9165,19.6801,17.5196,0.2362,15.3257,35.5121,183.705,0
9166,32.5377,19.6957,0.1762,21.2875,27.297,136.814,0
9167,22.0913,10.8949,0.2919,18.2296,21.068,123.281,0
9168,18.7573,15.3789,0.2917,6.5901,10.6572,47.6311,0
9169,109.8235,56.9402,0.0486,-25.8577,57.2665,126.6506,1
9170,34.4133,9.8594,0.2617,25.1394,62.831,223.96400000000003,1
9171,169.049,40.4598,0.1137,59.1806,46.4011,305.851,1
9172,36.9368,17.8623,0.1474,-19.8979,3.5273,212.538,0
9173,86.4233,23.8555,0.1832,-47.0961,5.462000000000001,321.665,0
9174,88.9928,37.5409,0.0816,62.8112,3.963,354.99300000000005,0
9175,79.5573,32.6225,0.1527,54.3854,1.0618,346.224,0
9176,100.782,66.078,0.0764,109.721,57.8273,181.083,1
9177,172.111,34.7788,0.1199,-108.1923,30.6782,201.686,1
9178,77.2151,38.289,0.0611,90.733,64.7142,146.629,1
9179,26.6593,14.3903,0.2368,11.6823,3.0264,145.392,0
9180,38.8754,18.5232,0.1336,9.8154,3.361,166.899,0
9181,23.3913,11.2116,0.2663,-8.4222,79.8372,60.869,1
9182,31.0964,14.4152,0.1994,15.535,18.7547,237.581,0
9183,23.0552,15.7242,0.2047,-10.3781,10.379,174.13099999999997,0
9184,36.6884,13.5799,0.2207,32.0205,9.283,162.298,0
9185,212.723,102.19,0.1103,-184.307,56.8342,196.938,1
9186,102.773,46.6037,0.089,-70.5694,64.378,316.956,1
9187,22.4408,18.8418,0.2538,-25.6271,19.2546,237.3567,1
9188,46.4747,26.2463,0.2877,46.2872,52.4001,153.74200000000002,1
9189,65.8891,12.799,0.1733,-21.2681,11.9282,266.509,1
9190,29.8433,10.6235,0.3348,25.6015,75.863,240.55900000000003,0
9191,23.3011,13.7888,0.2565,-3.554,53.8272,216.9604,1
9192,20.9993,14.4755,0.3865,9.1086,82.8196,50.4097,1
9193,34.975,17.6827,0.1398,15.7114,27.846,146.996,0
9194,35.2805,7.7802,0.3002,19.13,69.9841,206.569,1
9195,29.2753,16.9838,0.2509,22.1099,20.19,159.054,0
9196,27.2926,8.7939,0.2969,15.1134,3.366,166.113,0
9197,39.5223,18.6327,0.1414,23.219,46.268,187.097,1
9198,84.9618,27.0715,0.154,-96.2692,17.2309,236.7739,1
9199,29.4658,19.639,0.1873,17.6604,0.2353,211.719,0
9200,20.8807,6.1212,0.4544,7.9629,38.9846,116.5124,1
9201,118.1155,27.9996,0.2161,97.337,7.7543,291.4659,1
9202,16.5737,11.4093,0.3255,-7.2764,45.9059,150.268,0
9203,53.7411,15.5309,0.1419,37.6512,26.16,236.574,0
9204,20.3675,10.4812,0.35,16.5079,86.1169,34.6583,0
9205,38.0373,11.0431,0.2058,29.8108,3.244,169.007,0
9206,26.5628,8.0278,0.4063,21.7776,25.5291,166.146,0
9207,108.609,40.8033,0.2863,-130.225,25.062,415.925,1
9208,104.1515,86.1509,0.07,-69.8131,88.04700000000001,355.9869,1
9209,27.7996,14.0561,0.2308,7.6449,38.023,97.7341,1
9210,38.6174,9.5983,0.2164,0.3058,88.2399,250.8145,1
9211,92.8875,29.5407,0.111,62.6831,3.2913,323.935,0
9212,121.254,77.0003,0.1058,-131.583,58.0869,257.955,1
9213,25.6694,7.9491,0.3745,18.2915,41.133,184.467,1
9214,28.251,9.1968,0.3545,23.8752,67.6187,155.68,1
9215,80.3285,27.5933,0.1487,-92.1459,66.855,189.856,0
9216,36.7468,24.3136,0.1728,-3.8453,23.2892,195.5377,1
9217,31.67,20.4502,0.3179,15.3634,56.1142,188.5765,1
9218,240.754,228.0385,0.0125,-102.5088,77.6662,162.6817,1
9219,32.174,8.6703,0.2494,-22.6632,5.0804,157.615,0
9220,18.6774,17.6112,0.3068,-4.1781,8.3828,179.516,0
9221,27.2364,7.412000000000001,0.309,-3.8343,61.1569,108.6919,1
9222,20.1645,7.2982,0.3924,9.4568,40.5831,230.499,0
9223,25.6507,15.6521,0.257,22.1003,0.653,153.392,0
9224,56.066,18.1029,0.1297,29.0856,3.0836,223.24400000000003,0
9225,162.1829,44.8132,0.1793,-153.1119,5.638,332.7235,1
9226,81.598,34.2727,0.1001,-84.6566,44.9107,13.1108,1
9227,94.9314,23.318,0.1066,-96.6223,4.3736,200.705,1
9228,295.672,136.9041,0.1174,-318.3002,53.1805,293.553,1
9229,101.632,46.8651,0.034,89.6241,3.602,256.051,0
9230,59.2512,21.104,0.1284,36.4481,1.7138,245.793,0
9231,42.4594,14.8353,0.1804,29.7121,38.663,227.95,1
9232,28.4732,6.8137,0.2679,12.43,12.945,66.7053,0
9233,40.9857,34.0152,0.1525,-27.7517,12.949000000000002,83.667,0
9234,53.721,9.2039,0.2183,36.1811,67.939,51.3226,1
9235,132.507,58.0044,0.1138,-137.157,64.9299,293.453,1
9236,59.9269,14.5004,0.191,37.5542,35.6,303.382,1
9237,29.6864,6.5504,0.2724,-12.2981,36.9671,136.156,1
9238,40.8396,9.1219,0.1892,28.6662,54.93600000000001,237.816,1
9239,42.0033,11.1099,0.1873,33.9431,0.933,269.535,0
9240,22.6104,14.7849,0.2475,13.674,3.154,120.967,0
9241,56.994,22.3083,0.2235,48.9174,82.40799999999999,237.919,1
9242,70.6515,33.5451,0.0601,-47.4056,63.378,137.312,1
9243,29.7674,19.3288,0.1581,21.9274,23.932,130.555,0
9244,185.9683,46.3927,0.1239,-158.5741,58.3464,292.5933,1
9245,44.6675,21.9399,0.1276,20.0397,1.6086,193.2503,1
9246,35.2812,21.2289,0.1285,23.7727,4.4652,167.011,0
9247,98.2117,88.3026,0.0862,83.0957,53.102,392.144,1
9248,130.764,77.6689,0.0839,-99.1321,53.7738,86.4096,1
9249,73.7611,24.7409,0.2016,57.9402,3.0585,301.076,0
9250,104.346,36.1869,0.0639,81.1209,1.422,244.627,0
9251,69.4358,16.0666,0.1758,71.9623,78.4354,161.377,1
9252,19.1139,17.1325,0.3826,14.4108,55.44,205.694,1
9253,21.3232,17.5552,0.2292,11.5093,6.2738,199.007,0
9254,62.3103,15.0893,0.1465,23.1942,63.3945,143.3132,1
9255,188.281,84.156,0.0501,-104.5015,89.8206,344.0081,1
9256,18.14,10.6353,0.2848,8.5178,53.2443,168.416,0
9257,33.3849,21.6594,0.1727,-31.6129,22.353,243.83900000000003,0
9258,61.0387,9.9631,0.1939999999999999,50.75899999999999,64.2081,243.605,1
9259,49.4032,31.415,0.1146,28.9865,32.016,102.767,1
9260,31.8057,21.1941,0.1598,10.158,9.087,214.598,0
9261,47.0908,17.794,0.2153,42.9502,10.831,213.952,0
9262,34.8904,14.3351,0.1802,31.9063,10.5513,103.707,0
9263,107.376,13.4791,0.2175,-92.2321,83.3126,62.1312,1
9264,114.4338,41.8442,0.1206,84.8472,27.0193,167.1795,1
9265,12.821,11.5175,0.382,6.2951,8.593,195.637,1
9266,44.5949,21.9905,0.1304,-24.1922,2.6322,221.704,0
9267,22.4791,16.8116,0.2268,-9.3164,30.8451,269.021,0
9268,34.0974,15.3949,0.1859,-22.6602,4.829,199.522,0
9269,85.8538,16.1019,0.2971,98.9232,15.77,205.124,0
9270,12.9066,11.3002,0.4199,-7.5277,27.399,122.52,0
9271,32.8073,26.243,0.1602,18.6687,21.233,178.3168,1
9272,44.1482,16.1695,0.1969999999999999,11.0392,26.329,193.915,0
9273,20.7115,18.0974,0.2617,-13.3082,45.0788,230.115,0
9274,45.6008,9.4267,0.2917,35.2907,6.792000000000001,215.907,0
9275,207.253,75.8327,0.0371,-180.02900000000002,74.574,259.316,1
9276,30.401,22.7795,0.1657,16.5009,11.3638,127.633,0
9277,26.2642,19.6444,0.2099,10.4091,26.944000000000003,93.3478,0
9278,78.4001,43.193000000000005,0.0533,82.3771,6.462999999999999,135.97299999999998,0
9279,73.4303,29.8695,0.1162,-73.9524,6.0497,190.8169,1
9280,55.6718,18.9436,0.1061,54.5009,1.6831,167.454,0
9281,124.8245,51.9419,0.3145,-86.0871,21.7952,233.2619,1
9282,84.545,35.0906,0.1283,28.5247,3.034,307.496,0
9283,135.8838,52.4818,0.0645,188.7137,85.6517,288.441,1
9284,25.0031,17.8324,0.1737,5.303999999999999,16.948,175.412,0
9285,61.9284,23.4462,0.1419,43.8724,1.571,310.779,0
9286,59.6587,22.476,0.1039,48.7752,12.842,169.65,0
9287,20.5019,12.8464,0.2406,9.2295,1.3685,177.40599999999998,0
9288,87.4712,17.2932,0.1919,46.5491,23.8279,369.292,1
9289,71.1507,25.1204,0.0653,39.6216,6.1414,222.83900000000003,0
9290,24.4736,14.289,0.2825,-13.2608,2.7837,248.274,0
9291,178.2514,109.7977,0.008,71.9669,86.06,322.0505,1
9292,40.4257,29.6162,0.168,41.9258,58.424,203.837,1
9293,25.1115,18.7326,0.2129,-10.3371,47.117,92.9631,1
9294,48.2055,19.7274,0.1584,30.3054,4.199,273.879,0
9295,35.927,14.8053,0.2314,-20.3995,5.938,193.031,0
9296,86.3478,25.6288,0.2041,68.2903,1.7715,257.089,0
9297,41.9039,22.8557,0.1259,31.4384,15.7477,137.388,0
9298,22.0239,14.7859,0.2418,-8.5181,62.975,167.615,0
9299,23.797,10.4807,0.3789,-6.1956,41.9365,205.1576,1
9300,43.6077,15.3298,0.1893,-39.9112,11.5544,228.715,0
9301,106.1958,58.8445,0.0889,47.0791,60.8307,93.3092,1
9302,39.0742,13.3756,0.1968,-11.3443,76.9572,126.2277,1
9303,41.3125,23.0867,0.115,17.0944,2.1898,154.983,0
9304,95.6515,42.5478,0.0908,-74.5141,17.244,375.03,1
9305,80.3783,36.2917,0.1109,46.6059,0.123,346.603,0
9306,141.639,43.1145,0.1972,58.2355,3.2109,299.94,1
9307,106.633,17.3276,0.1321,61.3237,12.15,310.688,1
9308,50.6311,41.2324,0.1033,26.5791,89.6497,33.6037,1
9309,87.9869,15.8644,0.1248,79.0662,1.912,275.476,0
9310,21.434,14.7528,0.2385,17.357,10.066,192.929,0
9311,25.884,13.1,0.3671,15.3739,0.7943,126.7956,1
9312,19.6711,6.7556,0.4826,15.3024,21.559,168.24,1
9313,34.7886,19.5066,0.1429,-17.977999999999998,14.054,221.171,0
9314,31.6204,14.3757,0.1892,22.5139,11.5864,199.363,0
9315,29.4605,15.3239,0.2427,-18.1348,5.9093,72.0692,0
9316,24.6622,14.429,0.2723,16.5445,0.9875,134.912,0
9317,32.3784,11.0793,0.307,-10.9624,53.5794,105.5512,1
9318,19.087,17.2458,0.2312,17.602999999999998,48.0699,182.3954,1
9319,71.2234,17.8914,0.1494,71.1737,7.615,223.18400000000003,0
9320,12.6528,11.7685,0.3659,-6.7617,45.573,193.353,0
9321,71.5387,14.1801,0.1799,-33.9236,16.7554,227.657,1
9322,38.6516,19.3449,0.1479,33.3437,41.605,133.153,0
9323,160.7818,62.4406,0.1799,64.997,85.1638,400.1464,1
9324,32.3688,14.0263,0.2643,16.1918,19.01,134.04399999999998,0
9325,69.8339,32.5173,0.1216,64.0615,2.662,296.143,0
9326,51.8237,31.4988,0.0895,-40.3148,7.2099,158.941,0
9327,30.0622,10.7943,0.215,20.2691,45.7507,211.15,1
9328,26.8582,11.8539,0.2345,-20.4103,17.677,154.531,0
9329,145.2259,82.999,0.0589,-113.9508,8.9361,306.3206,1
9330,22.3454,10.2552,0.3428,-19.2355,18.066,139.343,0
9331,105.8664,23.4219,0.2645,104.469,55.8552,246.5357,1
9332,35.2888,13.8337,0.2119,-11.1339,7.108,160.947,0
9333,35.7062,13.2892,0.3289999999999999,-25.7479,1.2543,201.751,0
9334,156.2011,27.1467,0.147,115.19,76.5776,69.3105,1
9335,38.149,22.1737,0.1567,31.1901,23.0914,259.555,0
9336,23.385,11.423,0.3839,13.0986,58.3073,73.6947,1
9337,37.742,24.3346,0.1508,34.4104,24.216,131.601,0
9338,55.3431,22.5855,0.1339,31.6972,25.7773,190.12,0
9339,24.0693,0.0,0.3715,13.2176,26.629,231.863,1
9340,19.8177,12.4765,0.2816,-8.4311,4.498,108.877,0
9341,43.9615,20.2437,0.109,-20.6041,6.846,189.616,0
9342,159.22,56.7787,0.1345,-112.997,54.941,265.829,1
9343,52.5524,24.608,0.1298,36.5518,8.7447,289.8964,1
9344,35.121,23.1292,0.163,-20.562,0.143,179.92700000000002,0
9345,28.8255,16.7964,0.1701,-18.208,2.4949,213.169,0
9346,276.2766,35.8288,0.0572,-169.1552,68.1382,187.0187,1
9347,51.6326,21.2464,0.1257,33.3161,8.545,243.993,0
9348,109.5085,13.7841,0.1839,60.2403,16.1581,351.99800000000005,1
9349,42.8667,20.8577,0.1662,28.1173,6.9302,157.559,0
9350,42.7346,8.8932,0.2284,-28.7926,45.0688,238.976,1
9351,22.0823,16.8278,0.2529,-10.3529,16.436,270.396,1
9352,41.8803,22.1277,0.1801,29.4729,2.2801,200.61900000000003,0
9353,64.2164,13.2962,0.1826,51.574,13.0327,158.6385,1
9354,32.1014,22.8106,0.1201,-7.4837,4.977,155.65,0
9355,45.1037,16.2885,0.1786,38.0213,9.669,197.798,0
9356,43.8606,16.1287,0.1583,31.1417,8.9201,221.468,0
9357,45.559,9.9957,0.1955,34.9608,14.4173,177.68200000000002,0
9358,36.081,14.6095,0.2035,21.2675,4.7156,155.869,0
9359,26.3584,14.5054,0.1993,-14.9746,22.106,128.517,0
9360,46.6182,28.6493,0.1471,48.6994,24.037,276.2012,1
9361,92.595,24.5334,0.1059,79.5929,0.0787,330.463,0
9362,24.1371,9.6727,0.3098,-15.0734,55.2987,145.97899999999998,1
9363,41.7961,20.9112,0.1065,31.5867,55.6702,96.2122,0
9364,21.5452,12.1241,0.3161,-20.2701,8.2298,89.9811,1
9365,94.9897,55.072,0.1308,95.2638,50.8115,283.939,1
9366,66.0798,20.4955,0.0961,55.7708,3.584,235.042,0
9367,200.935,97.3423,0.0407,164.418,80.8515,139.52,1
9368,75.9422,17.2482,0.1827,45.783,2.872,154.04,0
9369,37.5017,10.2368,0.2709,33.637,56.3273,202.802,1
9370,48.7737,22.9794,0.1053,43.7929,5.401,184.114,0
9371,26.1423,15.0354,0.1889,16.7328,2.4225,223.475,0
9372,32.9807,18.9881,0.1806,21.8525,64.293,105.213,1
9373,100.153,26.2996,0.0843,81.4377,4.7858,317.884,0
9374,35.8686,19.3033,0.1874,19.7179,1.0842,283.097,0
9375,42.7212,12.0489,0.2219,27.3277,3.862,175.405,1
9376,25.2997,20.7144,0.1717,18.9769,3.762,141.225,0
9377,20.3406,7.2112,0.3754,11.0894,34.3656,158.954,0
9378,41.8538,6.4777,0.2267,29.181,72.9529,220.3638,1
9379,31.8987,23.787,0.1375,-9.3855,5.2291,149.74200000000002,0
9380,130.3612,90.0461,0.0309,-131.0066,10.0559,151.5751,1
9381,94.8772,29.4697,0.2408,-67.9011,1.374,317.60400000000004,1
9382,58.8069,14.1129,0.2284,-56.8791,18.423,109.98,1
9383,75.3789,17.5402,0.2285,74.5714,79.8306,218.14,1
9384,40.9514,16.0836,0.2006,15.5144,4.131,208.521,0
9385,88.8427,19.6117,0.0895,19.1422,87.67299999999999,94.5177,1
9386,99.105,43.0125,0.0481,78.408,0.365,290.201,0
9387,40.4736,27.348000000000003,0.2107,34.0363,32.3135,151.649,1
9388,33.3814,11.2316,0.2727,23.9708,2.087,178.577,0
9389,42.8589,13.5471,0.1463,33.3786,1.79,224.483,0
